order_id,user_id,purchase_at,amount
o_00000666,u_000539,2025-01-28,306706
o_00000667,u_000539,2025-02-09,325639
o_00000668,u_000539,2025-02-16,126136
o_00000669,u_000539,2025-02-22,226918
o_00000670,u_000539,2025-03-04,283515
o_00000671,u_000539,2025-03-18,198113
o_00000672,u_012602,2025-01-04,27245
o_00000673,u_012602,2025-01-14,49858
o_00000674,u_011451,2025-01-22,64152
o_00000675,u_001197,2025-01-01,38402
o_00000676,u_001197,2025-01-03,80076
o_00000677,u_001197,2025-01-08,48807
o_00000678,u_001197,2025-01-08,96890
o_00000679,u_001197,2025-01-08,84539
o_00000680,u_001197,2025-01-09,117685
o_00000681,u_001197,2025-01-09,109510
o_00000682,u_001197,2025-01-11,104993
o_00000683,u_001326,2025-01-05,110601
o_00000684,u_001326,2025-01-07,107505
o_00000685,u_001326,2025-01-10,57780
o_00000686,u_001326,2025-01-12,117769
o_00000687,u_001326,2025-01-13,150395
o_00000688,u_001326,2025-01-15,87559
o_00000689,u_001326,2025-01-15,59255
o_00000690,u_001326,2025-01-23,118498
o_00000691,u_010783,2025-01-20,91526
o_00000692,u_001991,2025-01-07,112910
o_00000693,u_001991,2025-01-07,100480
o_00000694,u_001991,2025-01-14,241460
o_00000695,u_001991,2025-01-19,148323
o_00000696,u_001991,2025-01-23,200899
o_00000697,u_001991,2025-01-29,161109
o_00000698,u_001991,2025-02-03,249938
o_00000699,u_001991,2025-02-10,110895
o_00000700,u_001991,2025-02-16,246043
o_00000701,u_000310,2025-01-14,163157
o_00000702,u_000310,2025-02-01,90370
o_00000703,u_000310,2025-02-06,106464
o_00000704,u_000310,2025-02-06,61269
o_00000705,u_000310,2025-02-10,100051
o_00000706,u_014265,2025-01-03,46293
o_00000707,u_001224,2025-01-04,214817
o_00000708,u_001224,2025-01-05,187930
o_00000709,u_001224,2025-01-09,246417
o_00000710,u_001224,2025-01-19,207396
o_00000711,u_001224,2025-01-26,149547
o_00000712,u_001224,2025-02-07,172891
o_00000713,u_001224,2025-02-18,230943
o_00000714,u_013300,2025-01-04,94574
o_00000715,u_013300,2025-01-04,98818
o_00000716,u_013300,2025-01-09,149458
o_00000717,u_014851,2025-01-04,112711
o_00000718,u_014851,2025-01-05,61368
o_00000719,u_012256,2025-01-04,20951
o_00000720,u_012256,2025-01-08,22497
o_00000721,u_010937,2025-01-10,90638
o_00000722,u_000786,2025-01-10,126751
o_00000723,u_000786,2025-01-14,46270
o_00000724,u_000786,2025-01-15,121602
o_00000725,u_000786,2025-01-25,121100
o_00000726,u_000786,2025-01-27,62416
o_00000727,u_000786,2025-01-29,118069
o_00000728,u_000786,2025-02-06,101571
o_00000729,u_012917,2025-01-01,108413
o_00000730,u_000750,2025-01-05,275534
o_00000731,u_000750,2025-01-06,321009
o_00000732,u_000750,2025-01-08,218917
o_00000733,u_000750,2025-01-15,297024
o_00000734,u_000750,2025-01-15,103570
o_00000735,u_000750,2025-01-24,225030
o_00000736,u_000750,2025-01-26,256298
o_00000737,u_000750,2025-01-29,192585
o_00000738,u_000750,2025-01-29,156812
o_00000739,u_000750,2025-01-30,102778
o_00000740,u_000750,2025-02-03,181648
o_00000741,u_000750,2025-02-11,316339
o_00000742,u_001795,2025-01-08,39133
o_00000743,u_001795,2025-01-17,87492
o_00000744,u_001795,2025-01-23,93347
o_00000745,u_001795,2025-01-28,36121
o_00000746,u_001795,2025-01-28,55667
o_00000747,u_001795,2025-02-07,91385
o_00000748,u_001795,2025-02-13,52825
o_00000749,u_001795,2025-02-13,62189
o_00000750,u_001795,2025-02-17,82856
o_00000751,u_002051,2025-01-09,46565
o_00000752,u_002051,2025-01-13,45779
o_00000753,u_002051,2025-01-18,130020
o_00000754,u_002051,2025-01-18,116208
o_00000755,u_002051,2025-02-01,53127
o_00000756,u_002051,2025-02-05,58165
o_00000757,u_000280,2025-01-08,156225
o_00000758,u_000280,2025-01-08,185938
o_00000759,u_000280,2025-01-16,154250
o_00000760,u_000280,2025-01-25,69860
o_00000761,u_000280,2025-02-02,68241
o_00000762,u_000280,2025-02-03,70477
o_00000763,u_000280,2025-02-10,81537
o_00000764,u_000265,2025-01-01,161362
o_00000765,u_000265,2025-01-05,203688
o_00000766,u_000265,2025-01-07,135349
o_00000767,u_000265,2025-01-09,152333
o_00000768,u_000265,2025-01-11,153535
o_00000769,u_000265,2025-01-25,158636
o_00000770,u_000265,2025-01-27,180786
o_00000771,u_000265,2025-02-02,65774
o_00000772,u_000265,2025-02-04,71928
o_00000773,u_000265,2025-02-07,66050
o_00000774,u_012120,2025-01-07,147247
o_00000775,u_011526,2025-02-27,31341
o_00000776,u_000914,2025-01-01,213498
o_00000777,u_000914,2025-01-06,125111
o_00000778,u_000914,2025-01-10,165232
o_00000779,u_000914,2025-01-10,210318
o_00000780,u_000914,2025-01-10,164222
o_00000781,u_013067,2025-01-01,78447
o_00000782,u_013067,2025-01-10,99673
o_00000783,u_013067,2025-01-16,37148
o_00000784,u_001546,2025-01-02,90447
o_00000785,u_001546,2025-01-03,54039
o_00000786,u_001546,2025-01-06,94077
o_00000787,u_001546,2025-01-07,47051
o_00000788,u_001546,2025-01-14,63396
o_00000789,u_001546,2025-01-18,53710
o_00000790,u_001546,2025-01-19,69793
o_00000791,u_001546,2025-02-04,89273
o_00000792,u_001876,2025-01-05,121369
o_00000793,u_001876,2025-01-07,82959
o_00000794,u_001876,2025-01-12,134914
o_00000795,u_001876,2025-01-14,108815
o_00000796,u_001876,2025-01-17,155646
o_00000797,u_001876,2025-01-18,71801
o_00000798,u_001876,2025-01-20,57751
o_00000799,u_001876,2025-01-22,71634
o_00000800,u_001876,2025-01-27,65033
o_00000801,u_000152,2025-01-07,128729
o_00000802,u_000152,2025-01-11,141701
o_00000803,u_000152,2025-01-13,107229
o_00000804,u_000152,2025-01-20,101944
o_00000805,u_000152,2025-02-04,191706
o_00000806,u_000152,2025-02-27,212032
o_00000807,u_012085,2025-01-13,49808
o_00000808,u_012085,2025-01-18,62724
o_00000809,u_012085,2025-01-19,41773
o_00000810,u_000110,2025-01-06,137957
o_00000811,u_000110,2025-01-09,349289
o_00000812,u_000110,2025-01-12,346390
o_00000813,u_000110,2025-02-02,234153
o_00000814,u_000129,2025-01-19,131206
o_00000815,u_000129,2025-01-22,187048
o_00000816,u_000129,2025-01-25,203298
o_00000817,u_000129,2025-01-27,233968
o_00000818,u_013974,2025-01-05,156661
o_00000819,u_013974,2025-02-10,167192
o_00000820,u_013974,2025-02-17,60216
o_00000821,u_012968,2025-01-10,98736
o_00000822,u_012968,2025-01-13,46315
o_00000823,u_012968,2025-01-18,104519
o_00000824,u_001146,2025-01-02,103585
o_00000825,u_001146,2025-01-03,105360
o_00000826,u_001146,2025-01-03,69787
o_00000827,u_001146,2025-01-04,61179
o_00000828,u_001146,2025-01-05,60340
o_00000829,u_001146,2025-01-06,88465
o_00000830,u_001146,2025-01-07,44702
o_00000831,u_001146,2025-01-09,119289
o_00000832,u_001146,2025-01-10,119294
o_00000833,u_000187,2025-02-06,152867
o_00000834,u_000187,2025-02-14,108855
o_00000835,u_000187,2025-02-16,65915
o_00000836,u_000187,2025-02-21,120527
o_00000837,u_000187,2025-02-22,69905
o_00000838,u_000187,2025-02-27,55885
o_00000839,u_000867,2025-01-08,89870
o_00000840,u_000867,2025-01-12,191477
o_00000841,u_000867,2025-01-24,141627
o_00000842,u_000867,2025-02-02,168512
o_00000843,u_000867,2025-02-20,114025
o_00000844,u_013578,2025-01-06,158010
o_00000845,u_000636,2025-01-03,256257
o_00000846,u_000636,2025-01-21,149520
o_00000847,u_000636,2025-01-25,245520
o_00000848,u_000636,2025-01-31,196315
o_00000849,u_000636,2025-02-07,339600
o_00000850,u_000636,2025-02-10,194009
o_00000851,u_000636,2025-02-19,158792
o_00000852,u_002200,2025-01-08,31074
o_00000853,u_002200,2025-01-13,79557
o_00000854,u_002200,2025-01-15,27169
o_00000855,u_002200,2025-01-16,50342
o_00000856,u_002200,2025-01-19,48607
o_00000857,u_002200,2025-01-25,80803
o_00000858,u_002200,2025-01-27,68820
o_00000859,u_002200,2025-02-05,44561
o_00000860,u_002200,2025-02-09,84315
o_00000861,u_014833,2025-01-08,83359
o_00000862,u_014833,2025-01-08,116787
o_00000863,u_001090,2025-01-04,149447
o_00000864,u_001090,2025-01-07,77302
o_00000865,u_001090,2025-01-23,93520
o_00000866,u_001090,2025-01-26,90959
o_00000867,u_001090,2025-01-29,106337
o_00000868,u_012908,2025-01-08,65620
o_00000869,u_014574,2025-01-01,112966
o_00000870,u_014574,2025-01-01,105260
o_00000871,u_001051,2025-01-05,134804
o_00000872,u_001051,2025-01-21,78500
o_00000873,u_001051,2025-01-27,135383
o_00000874,u_001051,2025-02-02,95437
o_00000875,u_013965,2025-01-02,58932
o_00000876,u_013965,2025-01-03,59114
o_00000877,u_013965,2025-01-04,63126
o_00000878,u_000068,2025-01-05,124188
o_00000879,u_000068,2025-01-14,95127
o_00000880,u_000068,2025-01-14,181076
o_00000881,u_000068,2025-01-20,185120
o_00000882,u_000068,2025-02-09,206412
o_00000883,u_000068,2025-02-09,156846
o_00000884,u_000068,2025-02-11,95490
o_00000885,u_000068,2025-03-03,86303
o_00000886,u_000068,2025-03-15,145434
o_00000887,u_000068,2025-03-19,127243
o_00000888,u_001868,2025-01-22,96814
o_00000889,u_001868,2025-01-25,51372
o_00000890,u_001868,2025-01-26,59897
o_00000891,u_001868,2025-01-29,86051
o_00000892,u_001868,2025-01-31,80639
o_00000893,u_001868,2025-02-02,53666
o_00000894,u_012831,2025-01-10,140443
o_00000895,u_012831,2025-01-11,69443
o_00000896,u_011551,2025-02-26,81024
o_00000897,u_002027,2025-01-03,48675
o_00000898,u_002027,2025-01-04,91888
o_00000899,u_002027,2025-01-05,40310
o_00000900,u_002027,2025-01-06,77784
o_00000901,u_002027,2025-01-07,88310
o_00000902,u_002027,2025-01-07,66088
o_00000903,u_002027,2025-01-07,37267
o_00000904,u_013855,2025-01-17,101331
o_00000905,u_012268,2025-01-06,147805
o_00000906,u_000285,2025-02-20,192566
o_00000907,u_000285,2025-02-20,102062
o_00000908,u_000285,2025-02-28,192577
o_00000909,u_000285,2025-03-04,132911
o_00000910,u_000285,2025-03-07,123453
o_00000911,u_000285,2025-03-14,212188
o_00000912,u_011625,2025-01-09,82669
o_00000913,u_011161,2025-03-17,61460
o_00000914,u_000826,2025-01-03,70297
o_00000915,u_000826,2025-01-12,54657
o_00000916,u_000826,2025-01-17,75451
o_00000917,u_000826,2025-01-20,52617
o_00000918,u_000826,2025-01-24,36936
o_00000919,u_000826,2025-01-27,65297
o_00000920,u_000091,2025-01-03,195966
o_00000921,u_000091,2025-01-07,126671
o_00000922,u_000091,2025-01-09,129702
o_00000923,u_000091,2025-01-12,144746
o_00000924,u_000091,2025-01-18,173737
o_00000925,u_000091,2025-01-26,153654
o_00000926,u_000091,2025-02-01,87447
o_00000927,u_012330,2025-01-08,114211
o_00000928,u_013908,2025-01-20,156506
o_00000929,u_000679,2025-01-06,137221
o_00000930,u_000679,2025-01-19,239243
o_00000931,u_000679,2025-02-05,384970
o_00000932,u_000679,2025-02-07,170039
o_00000933,u_000679,2025-02-15,167314
o_00000934,u_000679,2025-02-26,313315
o_00000935,u_001118,2025-01-04,134915
o_00000936,u_001118,2025-01-09,161050
o_00000937,u_001118,2025-01-12,154227
o_00000938,u_001118,2025-01-29,128257
o_00000939,u_001118,2025-02-15,93804
o_00000940,u_001118,2025-02-18,70846
o_00000941,u_001118,2025-02-24,141848
o_00000942,u_012944,2025-01-13,112563
o_00000943,u_012944,2025-01-24,171905
o_00000944,u_012333,2025-01-27,75093
o_00000945,u_012333,2025-02-17,55035
o_00000946,u_002221,2025-01-06,159251
o_00000947,u_002221,2025-01-08,167811
o_00000948,u_002221,2025-01-11,97517
o_00000949,u_002221,2025-01-13,143821
o_00000950,u_002221,2025-01-13,117770
o_00000951,u_002221,2025-01-15,194997
o_00000952,u_002221,2025-01-21,114893
o_00000953,u_002221,2025-01-24,155194
o_00000954,u_002221,2025-02-01,119667
o_00000955,u_001002,2025-01-01,46008
o_00000956,u_001002,2025-01-01,77211
o_00000957,u_001002,2025-01-01,97148
o_00000958,u_001002,2025-01-07,53692
o_00000959,u_001002,2025-01-08,43859
o_00000960,u_001002,2025-01-22,74653
o_00000961,u_001002,2025-01-24,102812
o_00000962,u_011612,2025-03-20,14719
o_00000963,u_012303,2025-01-05,70263
o_00000964,u_012303,2025-01-21,174869
o_00000965,u_010623,2025-03-05,37887
o_00000966,u_000647,2025-01-01,249588
o_00000967,u_000647,2025-01-01,363651
o_00000968,u_000647,2025-01-02,288928
o_00000969,u_000647,2025-01-12,211636
o_00000970,u_000647,2025-01-16,354763
o_00000971,u_000647,2025-01-21,122638
o_00000972,u_000647,2025-01-30,214700
o_00000973,u_000647,2025-02-05,269819
o_00000974,u_000647,2025-02-17,318050
o_00000975,u_000158,2025-01-05,246940
o_00000976,u_000158,2025-01-05,213249
o_00000977,u_000158,2025-01-21,115506
o_00000978,u_000158,2025-01-23,327613
o_00000979,u_000158,2025-02-08,365089
o_00000980,u_000158,2025-02-09,293678
o_00000981,u_000158,2025-02-11,263804
o_00000982,u_000158,2025-02-13,150752
o_00000983,u_000158,2025-02-19,129569
o_00000984,u_000158,2025-02-23,237470
o_00000985,u_000158,2025-02-25,130500
o_00000986,u_000353,2025-01-09,121243
o_00000987,u_000353,2025-02-04,148005
o_00000988,u_000353,2025-02-24,205428
o_00000989,u_000353,2025-03-09,129501
o_00000990,u_000353,2025-03-17,112147
o_00000991,u_000353,2025-03-27,99989
o_00000992,u_000387,2025-01-04,156799
o_00000993,u_000387,2025-01-05,146439
o_00000994,u_000387,2025-01-08,142484
o_00000995,u_000387,2025-01-11,89290
o_00000996,u_000387,2025-01-17,157082
o_00000997,u_000387,2025-01-19,130775
o_00000998,u_000387,2025-02-01,134743
o_00000999,u_000387,2025-02-06,179124
o_00001000,u_000387,2025-02-07,166655
o_00001001,u_012883,2025-01-19,63534
o_00001002,u_001133,2025-01-05,51165
o_00001003,u_001133,2025-01-06,98725
o_00001004,u_001133,2025-01-10,110188
o_00001005,u_001133,2025-01-11,54164
o_00001006,u_001133,2025-01-12,67683
o_00001007,u_001133,2025-01-15,44687
o_00001008,u_001133,2025-01-23,98956
o_00001009,u_001133,2025-01-25,98217
o_00001010,u_001133,2025-01-28,52348
o_00001011,u_001133,2025-01-29,98743
o_00001012,u_014025,2025-01-01,58898
o_00001013,u_014025,2025-01-06,89047
o_00001014,u_014025,2025-01-08,71002
o_00001015,u_012425,2025-01-09,98276
o_00001016,u_012425,2025-01-11,67128
o_00001017,u_011562,2025-03-06,23273
o_00001018,u_001799,2025-01-13,80477
o_00001019,u_001799,2025-01-18,99207
o_00001020,u_001799,2025-01-21,89777
o_00001021,u_001799,2025-02-01,85746
o_00001022,u_001799,2025-02-07,131809
o_00001023,u_001799,2025-02-13,96332
o_00001024,u_001799,2025-02-15,185725
o_00001025,u_001799,2025-02-15,99393
o_00001026,u_001515,2025-01-02,156043
o_00001027,u_001515,2025-01-02,66932
o_00001028,u_001515,2025-01-03,47778
o_00001029,u_001515,2025-01-04,159128
o_00001030,u_001515,2025-01-09,65155
o_00001031,u_001515,2025-01-09,60805
o_00001032,u_001515,2025-01-10,70820
o_00001033,u_001515,2025-01-10,105935
o_00001034,u_001515,2025-01-13,71439
o_00001035,u_012725,2025-01-01,44607
o_00001036,u_012725,2025-01-02,39649
o_00001037,u_001415,2025-01-01,80749
o_00001038,u_001415,2025-01-02,131636
o_00001039,u_001415,2025-01-03,61937
o_00001040,u_001415,2025-01-05,71093
o_00001041,u_001415,2025-01-07,57739
o_00001042,u_001415,2025-01-07,115798
o_00001043,u_001415,2025-01-11,62782
o_00001044,u_001415,2025-01-12,69983
o_00001045,u_001934,2025-01-01,112818
o_00001046,u_001934,2025-01-02,57961
o_00001047,u_001934,2025-01-02,125868
o_00001048,u_001934,2025-01-05,103900
o_00001049,u_001934,2025-01-05,136380
o_00001050,u_001934,2025-01-05,58913
o_00001051,u_001934,2025-01-06,141849
o_00001052,u_001934,2025-01-09,74700
o_00001053,u_001934,2025-01-16,74497
o_00001054,u_001934,2025-01-16,133209
o_00001055,u_001332,2025-01-05,176517
o_00001056,u_001332,2025-01-11,122805
o_00001057,u_001332,2025-01-16,129827
o_00001058,u_001332,2025-01-24,90893
o_00001059,u_001332,2025-02-06,146578
o_00001060,u_010682,2025-01-08,7666
o_00001061,u_010777,2025-02-26,50259
o_00001062,u_000329,2025-01-16,424369
o_00001063,u_000329,2025-01-21,252077
o_00001064,u_000329,2025-01-24,267588
o_00001065,u_000329,2025-02-03,365475
o_00001066,u_000329,2025-02-03,297153
o_00001067,u_000329,2025-02-05,407698
o_00001068,u_000329,2025-02-15,268466
o_00001069,u_000329,2025-02-21,330678
o_00001070,u_000329,2025-03-09,285855
o_00001071,u_001759,2025-01-04,56686
o_00001072,u_001759,2025-01-07,99551
o_00001073,u_001759,2025-01-07,123650
o_00001074,u_001759,2025-01-13,112076
o_00001075,u_001759,2025-01-21,90780
o_00001076,u_001759,2025-01-23,114001
o_00001077,u_001759,2025-01-29,130782
o_00001078,u_013858,2025-01-15,169309
o_00001079,u_013858,2025-02-01,174855
o_00001080,u_014033,2025-01-10,66242
o_00001081,u_000562,2025-01-03,106848
o_00001082,u_000562,2025-01-04,162127
o_00001083,u_000562,2025-01-06,182876
o_00001084,u_000562,2025-01-23,64426
o_00001085,u_000402,2025-01-01,336700
o_00001086,u_000402,2025-01-05,319075
o_00001087,u_000402,2025-01-05,268010
o_00001088,u_000402,2025-02-03,113877
o_00001089,u_000402,2025-02-04,132454
o_00001090,u_010970,2025-02-20,77115
o_00001091,u_013367,2025-01-03,28436
o_00001092,u_013367,2025-01-07,37785
o_00001093,u_013367,2025-01-08,40658
o_00001094,u_001803,2025-01-02,71969
o_00001095,u_001803,2025-01-05,67333
o_00001096,u_001803,2025-01-06,70148
o_00001097,u_001803,2025-01-07,57760
o_00001098,u_001803,2025-01-07,62125
o_00001099,u_001803,2025-01-07,93483
o_00001100,u_001803,2025-01-11,93042
o_00001101,u_001803,2025-01-12,61871
o_00001102,u_000969,2025-01-06,90716
o_00001103,u_000969,2025-01-07,55591
o_00001104,u_000969,2025-01-17,49776
o_00001105,u_000969,2025-02-07,66842
o_00001106,u_011177,2025-01-07,30856
o_00001107,u_001308,2025-01-02,130905
o_00001108,u_001308,2025-01-04,210610
o_00001109,u_001308,2025-01-06,208824
o_00001110,u_001308,2025-01-12,63944
o_00001111,u_001308,2025-01-13,89889
o_00001112,u_001308,2025-01-20,200254
o_00001113,u_001308,2025-01-22,118160
o_00001114,u_001308,2025-01-25,209266
o_00001115,u_001138,2025-01-01,111294
o_00001116,u_001138,2025-01-02,68741
o_00001117,u_001138,2025-01-02,64295
o_00001118,u_001138,2025-01-04,58195
o_00001119,u_001138,2025-01-05,34848
o_00001120,u_001138,2025-01-09,89063
o_00001121,u_001138,2025-01-11,99296
o_00001122,u_013171,2025-01-01,83913
o_00001123,u_013171,2025-01-06,107196
o_00001124,u_011427,2025-03-10,35525
o_00001125,u_000742,2025-01-11,256201
o_00001126,u_000742,2025-01-14,201624
o_00001127,u_000742,2025-01-24,205421
o_00001128,u_000742,2025-01-26,207966
o_00001129,u_000742,2025-02-02,237557
o_00001130,u_000742,2025-02-03,141600
o_00001131,u_000742,2025-02-11,233776
o_00001132,u_000742,2025-02-16,86285
o_00001133,u_000742,2025-03-03,296053
o_00001134,u_000742,2025-03-09,301748
o_00001135,u_000742,2025-03-12,91503
o_00001136,u_000742,2025-03-12,145351
o_00001137,u_014751,2025-01-04,99685
o_00001138,u_014751,2025-01-05,54909
o_00001139,u_014751,2025-01-09,122610
o_00001140,u_014822,2025-01-09,138309
o_00001141,u_001790,2025-01-11,91193
o_00001142,u_001790,2025-01-26,45929
o_00001143,u_001790,2025-01-28,118248
o_00001144,u_001790,2025-01-28,75545
o_00001145,u_001790,2025-01-30,109265
o_00001146,u_012947,2025-01-02,177683
o_00001147,u_012947,2025-02-13,61970
o_00001148,u_014961,2025-01-10,67252
o_00001149,u_000546,2025-01-02,128369
o_00001150,u_000546,2025-01-06,163939
o_00001151,u_000546,2025-01-07,172203
o_00001152,u_000546,2025-01-09,181942
o_00001153,u_000546,2025-01-25,132110
o_00001154,u_000546,2025-01-27,84929
o_00001155,u_000546,2025-01-29,172924
o_00001156,u_000546,2025-02-01,185321
o_00001157,u_000546,2025-02-03,170297
o_00001158,u_000797,2025-01-08,179754
o_00001159,u_000797,2025-01-13,167516
o_00001160,u_000797,2025-01-14,86191
o_00001161,u_000797,2025-01-21,146181
o_00001162,u_000797,2025-01-29,97457
o_00001163,u_000797,2025-02-03,212569
o_00001164,u_000797,2025-02-04,97787
o_00001165,u_000797,2025-02-07,132207
o_00001166,u_000797,2025-02-07,102969
